t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
2.327653018867887,10.700549963238558,2.2001347991070195,1.7589016779373514,-0.8413548044702501,-12.981831274119276,0.12780458204558318,0.556759659607808,-0.16881273591807425,-0.5224890389940263,0.6233186550829932,-0.9121866110001929,2.516567379865349,0.010213305650813968,6.878986920522918,6.878991272787995,6.878999070193405,6.878999157401916
2.3555598335211654,10.67707043065257,1.8378532398800203,1.762468296720327,-1.5570670710624346,-13.40044336067694,0.21269886594660453,0.5724700256687976,-0.19772346552260253,-0.5104922467410709,0.6103942716989643,-0.9127065565026478,2.5164692492972627,0.010212336381498687,6.878994039625777,6.878994986526517,6.878998941901038,6.878999053097834
2.3834666481744438,10.63361764849771,1.4638895507418423,1.768404044549252,-2.303144137950775,-13.758928957150115,0.30083761024063177,0.5873804428586423,-0.22636194427417544,-0.49778921740476684,0.5966157729863886,-0.9132120794323977,2.516324712105721,0.010212105367290407,6.878996583515174,6.878996694724886,6.878998732119975,6.878998908930632
2.411373462827722,10.569344231920134,1.0799216705070247,1.7767994639789642,-3.075441334035211,-14.055292877637088,0.39017442720744805,0.6014696213526485,-0.25468787456912373,-0.48439780150561645,0.5820027070724374,-0.9137137892896151,2.516160797216649,0.010212042483864597,6.878997742312487,6.878997596208184,6.878998383440197,6.878998714700065
2.4392802774810005,10.483518460634182,0.6876832172732645,1.7876879894014843,-3.8696672306102005,-14.28788722168634,0.4786560969131239,0.6147176167752818,-0.28266171199588175,-0.4703367056835775,0.5665756714578016,-0.9142137397063665,2.5159858863482065,0.010212002058889811,6.878998350970707,6.8789981128552276,6.8789977741740085,6.878998464618395
2.467187092134279,10.375528374459677,0.2889537967907258,1.8010457563806948,-4.681407954003484,-14.455419935162139,0.5642340556627153,0.6271057284773259,-0.3102444910534995,-0.4556255243451781,0.5503563778581908,-0.9147117645281111,2.5158025686646264,0.010211903302016528,6.878998699608061,6.878998420292363,6.878996610293021,6.8789981714737
2.4950939067875573,10.244885190370917,-0.11445092807513935,1.8167917315931377,-5.506151910526696,-14.556961830575665,0.6448758623824915,0.6386164881148271,-0.33739781173364886,-0.4402847363931036,0.5333676486685701,-0.9152059305400208,2.5156103079109506,0.010211623432710823,6.878998908915242,6.878998599584363,6.87899403922383,6.8789978914476455
2.5230007214408356,10.091226029551054,-0.5206893637958503,1.8347881627590164,-6.339314975697958,-14.591951719513927,0.7185765660865797,0.6492336723828732,-0.3640838528494207,-0.4243356895641799,0.5156334059222716,-0.9156903284434369,2.515404392148295,0.010210849913656948,6.878999036088607,6.878998689298662,6.878986763628473,6.878997733373407
2.550907536094114,9.9143159414955,-0.9279042558618996,1.8548413458029838,-7.176266008974638,-14.560199577697716,0.7833699173510466,0.6589423281832497,-0.3902653596635155,-0.4078005837235992,0.49717868125425607,-0.9161446963555068,2.5151663681911653,0.010208530606176786,6.87899911174698,6.8789987051688675,6.878952514887625,6.878997793218474
2.5788143507473924,9.714049216080426,-1.3342330467914403,1.8767027048914562,-8.012352124307975,-14.461887841852409,0.837339251791442,0.6677288193608928,-0.41590547368977343,-0.39070248311138006,0.47802973803597093,-0.9164550360581848,2.5147847964935646,0.010198733766050986,6.878999155553403,6.8789986467503,6.872652279451479,6.878998049534837
2.606721165400671,9.490449990410564,-1.737818270330506,1.9000701761931211,-8.842737042759126,-14.297608254908338,0.8785574901717003,0.6755810091794888,-0.44096631377168705,-0.3730656089900602,0.4582150821968107,-0.8903903921560943,2.488031547037855,0.008813374234348815,6.878999184655562,6.878998497153212,6.697520326122527,6.878998382691255
2.634627980053949,9.243677366730605,-2.13681897388541,1.9245879172336036,-9.657775265264828,-14.069724199354194,0.9034053441703698,0.6825338103825661,-0.4649972295429441,-0.35500916088793416,0.43805669712960593,-0.1311446984075425,1.728203241645977,-0.030808540778973385,6.878999216288577,6.878998213454081,6.84153954166261,6.8789986914097385
2.6625347947072275,8.974159622439847,-2.5294601593395334,1.9497990827301614,-10.462506140080876,-13.777672097238957,0.9142647768663051,0.6902301497236001,-0.47651766775494814,-0.3394525400929032,0.42577602768890815,0.026704429847747492,1.5714771407402,-0.03898676994902221,6.878999212127239,6.878997704597781,6.878981153574061,6.878998934927236
2.690441609360506,8.682184402779829,-2.913951100910819,1.9753133004022005,-11.252414429639007,-13.444544266544264,0.9254340011891214,0.6979147473788618,-0.48529524150688386,-0.3243400840459836,0.41497836551215567,0.0279820067480593,1.5713863593926514,-0.038990323009459156,6.878999115715704,6.878996813051734,6.878995564414869,6.878999108560554
2.7183484240137843,8.368165358890021,-3.28914550585506,2.0011392155472376,-12.025264486898214,-13.07577837390245,0.9394746244017464,0.7052718695696973,-0.4938263823190156,-0.30906511471083603,0.40398743667168824,0.029203354760770364,1.5713597896482296,-0.038990594061895624,6.8789985733698975,6.878993199864104,6.878996099677408,6.878998863631658
2.7395572795509393,8.113123261591321,-3.5664678004230073,2.0210643971370033,-12.598513660922375,-12.768987727198585,0.951960892473843,0.710643155414404,-0.5001424742533963,-0.2973506634896219,0.39550776734882864,0.030138843342203618,1.5713530336087567,-0.03899016106395304,6.878998188567008,6.8789873143023055,6.878997154814357,6.878998889041852
2.7607661350880943,7.845923205373949,-3.837283416484862,2.041254398182507,-13.160291364826545,-12.442430998569543,0.9655810943677797,0.7158219063408277,-0.5063125113832523,-0.2855497104327297,0.3869211833074841,0.031088541732828035,1.5713691219081827,-0.03898864447489943,6.878997562234114,6.8789700605506665,6.878997746540176,6.87899888409438
2.7819749906252493,7.566808486990478,-4.101173138064538,2.061733268122366,-13.709964985118855,-12.096477542935837,0.9801196675608677,0.7208068806050696,-0.5123347134391627,-0.27366538054715317,0.378229879529455,0.03208921312059593,1.5714434103232806,-0.03898426992489501,6.8789964869008715,6.878885365157018,6.878998089512286,6.878998850702033
2.8031838461624043,7.276035820201642,-4.357725582781098,2.082520484560793,-14.246914040455122,-11.731518833772707,0.995359764299092,0.7255971695608597,-0.5182071954633302,-0.26170039205064755,0.3694359956712887,0.0333546509786872,1.5717909713184008,-0.03896595800730378,6.878994478947998,6.86304717872363,6.878998285708011,6.878998791476559
2.8243927016995594,6.973875078467366,-4.6065376709579935,2.1036309260093127,-14.770233058371845,-11.348185768092826,1.010956857241916,0.73019359349508,-0.5239272961658984,-0.2496549222411943,0.3605411545925883,0.08499913335276611,1.6225311038957304,-0.03631993662110929,6.878990222900909,6.732064400131837,6.878998385535072,6.878998712656713
